class,filename,ymax,xmax,ymin,xmin,width,height
Welsh_springer_spaniel,n02102177_30.jpg,401,479,8,0,500,403
Silky_terrier,n02097658_2048.jpg,352,217,210,47,334,500
Dhole,n02115913_4031.jpg,175,43,58,0,500,375
Curly-coated_retriever,n02099429_3513.jpg,194,121,6,40,170,205
Scottish_deerhound,n02092002_5335.jpg,234,260,50,42,350,262
Golden_retriever,n02099601_1743.jpg,332,499,29,74,500,333
Dandie_Dinmont,n02096437_643.jpg,188,216,10,18,224,200
Cardigan,n02113186_982.jpg,373,430,0,32,500,375
Yorkshire_terrier,n02094433_5868.jpg,388,430,24,132,500,395
Chow,n02112137_11938.jpg,452,308,36,46,375,500
Shih-Tzu,n02086240_1016.jpg,351,263,4,0,270,360
Basenji,n02110806_4218.jpg,345,429,32,34,500,375
Boxer,n02108089_14719.jpg,345,499,40,0,500,375
Saint_Bernard,n02109525_2840.jpg,284,395,1,35,500,333
Dingo,n02115641_4970.jpg,280,324,86,146,500,375
Borzoi,n02090622_6408.jpg,441,262,54,2,341,444
Soft-coated_wheaten_terrier,n02098105_3245.jpg,326,317,49,93,500,327
Brittany_spaniel,n02101388_2645.jpg,476,718,194,368,720,478
English_springer,n02102040_5429.jpg,498,322,0,37,375,500
Schipperke,n02104365_6625.jpg,248,344,59,129,500,375
German_shepherd,n02106662_26335.jpg,245,320,13,6,324,260
Bloodhound,n02088466_7409.jpg,359,492,78,1,500,375
Clumber,n02101556_7078.jpg,306,411,23,10,500,334
Dhole,n02115913_1578.jpg,286,267,85,160,500,333
Great_Pyrenees,n02111500_6495.jpg,374,499,172,195,500,375
West_Highland_white_terrier,n02098286_839.jpg,464,446,1,45,500,466
West_Highland_white_terrier,n02098286_3021.jpg,349,311,79,53,500,377
Old_English_sheepdog,n02105641_12614.jpg,374,412,30,104,500,375
Boxer,n02108089_4002.jpg,299,346,30,66,400,300
Kelpie,n02105412_7026.jpg,481,258,10,97,375,500
Irish_wolfhound,n02090721_175.jpg,356,178,195,35,375,500
Saluki,n02091831_2838.jpg,239,396,16,91,400,243
Lakeland_terrier,n02095570_315.jpg,498,493,0,22,500,500
Bull_mastiff,n02108422_2353.jpg,374,332,74,150,500,375
Miniature_pinscher,n02107312_7095.jpg,332,383,15,0,500,334
Miniature_poodle,n02113712_5289.jpg,328,388,49,117,500,386
Toy_terrier,n02087046_430.jpg,342,349,30,175,500,375
Pekinese,n02086079_3402.jpg,237,290,76,117,500,333
Whippet,n02091134_19129.jpg,287,208,133,42,500,328
Greater_Swiss_Mountain_dog,n02107574_1472.jpg,462,246,13,0,323,500
Kelpie,n02105412_2391.jpg,374,499,86,131,500,375
Cardigan,n02113186_694.jpg,331,467,0,50,500,333
Kuvasz,n02104029_897.jpg,288,479,64,186,500,375
Scottish_deerhound,n02092002_2859.jpg,447,543,76,103,640,480
English_springer,n02102040_1674.jpg,308,223,191,143,500,375
Walker_hound,n02089867_857.jpg,293,432,161,75,500,375
Tibetan_mastiff,n02108551_1725.jpg,246,279,0,30,286,247
Samoyed,n02111889_12037.jpg,374,366,0,131,500,423
Yorkshire_terrier,n02094433_2903.jpg,409,416,20,121,500,434
West_Highland_white_terrier,n02098286_696.jpg,331,499,35,26,500,333
Redbone,n02090379_2280.jpg,331,498,9,281,500,333
Otterhound,n02091635_3475.jpg,129,108,26,27,164,154
Cardigan,n02113186_6547.jpg,281,341,16,1,500,375
Silky_terrier,n02097658_271.jpg,331,366,0,0,500,332
West_Highland_white_terrier,n02098286_4364.jpg,498,377,10,38,404,500
Silky_terrier,n02097658_2882.jpg,374,390,1,92,500,375
Clumber,n02101556_4017.jpg,498,331,1,0,334,500
West_Highland_white_terrier,n02098286_751.jpg,156,252,79,155,448,296
Bluetick,n02088632_1745.jpg,230,492,11,4,500,231
Scotch_terrier,n02097298_8101.jpg,321,326,2,127,500,375
West_Highland_white_terrier,n02098286_92.jpg,498,332,70,0,334,500
Keeshond,n02112350_8251.jpg,374,424,137,187,500,375
Irish_wolfhound,n02090721_1856.jpg,259,323,12,36,349,279
Appenzeller,n02107908_5254.jpg,495,315,57,0,333,500
Borzoi,n02090622_7489.jpg,326,357,32,158,500,333
Pug,n02110958_14265.jpg,374,400,0,91,500,375
Affenpinscher,n02110627_5361.jpg,448,278,67,77,357,500
Sussex_spaniel,n02102480_2045.jpg,166,248,6,7,250,167
Great_Pyrenees,n02111500_4854.jpg,272,387,150,57,500,375
Doberman,n02107142_2153.jpg,324,200,35,75,300,364
Shih-Tzu,n02086240_4629.jpg,374,428,43,32,500,375
English_setter,n02100735_5207.jpg,328,498,5,0,500,333
Chow,n02112137_1830.jpg,374,499,1,0,500,375
Ibizan_hound,n02091244_736.jpg,424,267,12,0,300,426
Scottish_deerhound,n02092002_7835.jpg,479,463,73,61,500,481
Afghan_hound,n02088094_7260.jpg,365,241,83,77,334,500
Rhodesian_ridgeback,n02087394_6863.jpg,371,345,103,46,500,375
Saint_Bernard,n02109525_751.jpg,332,395,35,0,500,334
Italian_greyhound,n02091032_5383.jpg,498,255,70,16,332,500
Bloodhound,n02088466_7606.jpg,275,322,103,240,500,375
Wire-haired_fox_terrier,n02095314_1772.jpg,283,292,25,14,318,296
Bull_mastiff,n02108422_822.jpg,248,494,1,193,495,330
Labrador_retriever,n02099712_7411.jpg,332,458,22,0,500,333
Bloodhound,n02088466_7800.jpg,493,336,267,102,375,500
Irish_water_spaniel,n02102973_2220.jpg,510,416,52,85,418,512
Malamute,n02110063_18180.jpg,278,331,231,302,333,500
Clumber,n02101556_1355.jpg,246,384,33,14,400,266
Old_English_sheepdog,n02105641_3331.jpg,360,336,44,153,500,375
German_shepherd,n02106662_12116.jpg,298,289,73,97,500,333
Great_Pyrenees,n02111500_8721.jpg,363,328,43,0,500,375
Curly-coated_retriever,n02099429_282.jpg,174,202,17,0,233,175
Kelpie,n02105412_5395.jpg,498,360,8,0,375,500
Walker_hound,n02089867_3103.jpg,285,421,6,4,432,305
Afghan_hound,n02088094_1167.jpg,332,264,56,105,500,333
Norfolk_terrier,n02094114_2990.jpg,372,477,0,0,500,375
Basenji,n02110806_2997.jpg,374,450,44,78,500,375
Tibetan_mastiff,n02108551_1991.jpg,470,425,17,73,433,500
Chow,n02112137_12792.jpg,323,478,6,0,500,324
Pekinese,n02086079_2793.jpg,376,336,80,33,375,500
African_hunting_dog,n02116738_5661.jpg,391,498,15,99,500,456
Bedlington_terrier,n02093647_655.jpg,334,272,20,27,313,344
African_hunting_dog,n02116738_10169.jpg,195,271,11,19,306,204
Dingo,n02115641_7181.jpg,328,399,39,130,500,335
Brabancon_griffon,n02112706_346.jpg,276,358,54,19,400,318
Kelpie,n02105412_1398.jpg,375,389,0,3,500,376
Welsh_springer_spaniel,n02102177_2177.jpg,305,389,64,103,500,357
French_bulldog,n02108915_3382.jpg,305,283,1,20,500,333
English_foxhound,n02089973_1690.jpg,231,301,26,45,313,250
Border_terrier,n02093754_4271.jpg,260,179,130,24,208,298
Papillon,n02086910_2410.jpg,262,469,31,35,500,333
Norfolk_terrier,n02094114_3477.jpg,168,151,43,22,191,200
Otterhound,n02091635_2120.jpg,312,217,26,35,238,336
Basenji,n02110806_6678.jpg,272,339,117,210,500,375
Newfoundland,n02111277_6229.jpg,318,367,105,161,500,375
Golden_retriever,n02099601_9153.jpg,422,373,13,46,375,500
Clumber,n02101556_5448.jpg,292,413,56,48,500,321
Sealyham_terrier,n02095889_5958.jpg,684,1013,72,185,1015,686
Brabancon_griffon,n02112706_1453.jpg,244,196,7,4,197,245
Ibizan_hound,n02091244_465.jpg,257,226,72,30,250,338
Italian_greyhound,n02091032_5872.jpg,497,302,90,80,375,500
Pug,n02110958_14768.jpg,223,287,16,6,350,263
Walker_hound,n02089867_3608.jpg,883,955,42,167,1177,942
Groenendael,n02105056_5212.jpg,326,403,8,43,500,333
Toy_terrier,n02087046_6266.jpg,325,297,2,24,325,326
Yorkshire_terrier,n02094433_3881.jpg,498,320,148,20,333,500
Bernese_mountain_dog,n02107683_2946.jpg,293,447,54,45,500,333
Lakeland_terrier,n02095570_4171.jpg,417,310,111,42,333,500
Shih-Tzu,n02086240_11622.jpg,244,102,7,3,500,375
Old_English_sheepdog,n02105641_5776.jpg,298,416,46,133,500,327
Samoyed,n02111889_6076.jpg,297,286,111,180,500,333
West_Highland_white_terrier,n02098286_4734.jpg,358,393,32,88,500,433
English_setter,n02100735_634.jpg,318,499,0,9,500,375
Irish_water_spaniel,n02102973_377.jpg,193,238,8,1,240,200
Norfolk_terrier,n02094114_113.jpg,332,417,19,0,500,333
English_foxhound,n02089973_289.jpg,216,224,12,21,250,231
French_bulldog,n02108915_5667.jpg,199,190,20,7,200,203
Sussex_spaniel,n02102480_4388.jpg,522,520,10,144,676,543
Newfoundland,n02111277_357.jpg,374,388,62,99,500,375
Dingo,n02115641_9686.jpg,331,301,48,189,500,333
Black-and-tan_coonhound,n02089078_2174.jpg,280,450,9,157,500,281
Tibetan_mastiff,n02108551_854.jpg,368,499,18,40,500,382
Redbone,n02090379_1515.jpg,463,276,68,1,333,500
German_short-haired_pointer,n02100236_3877.jpg,246,302,32,217,500,272
Collie,n02106030_14811.jpg,356,420,19,107,500,375
Appenzeller,n02107908_1344.jpg,268,385,1,2,500,333
Malamute,n02110063_11892.jpg,417,260,70,77,349,500
Maltese_dog,n02085936_296.jpg,366,407,156,167,500,375
German_shepherd,n02106662_21094.jpg,198,250,0,78,300,225
Great_Pyrenees,n02111500_767.jpg,257,404,26,96,500,333
Bernese_mountain_dog,n02107683_342.jpg,341,419,2,85,500,343
Schipperke,n02104365_8769.jpg,239,189,0,22,217,240
Standard_schnauzer,n02097209_675.jpg,374,364,33,0,500,375
EntleBucher,n02108000_364.jpg,475,287,32,43,301,480
Appenzeller,n02107908_7443.jpg,322,461,66,137,500,334
Lakeland_terrier,n02095570_3113.jpg,285,311,54,125,500,331
Border_collie,n02106166_4412.jpg,280,420,43,71,500,333
Blenheim_spaniel,n02086646_3989.jpg,356,402,180,138,500,375
Sealyham_terrier,n02095889_4964.jpg,541,656,306,310,982,692
Collie,n02106030_1821.jpg,374,499,63,143,500,375
Giant_schnauzer,n02097130_4663.jpg,200,230,74,140,500,375
Rhodesian_ridgeback,n02087394_1925.jpg,219,283,52,203,500,333
Mexican_hairless,n02113978_857.jpg,632,514,0,111,640,634
Pembroke,n02113023_1258.jpg,498,335,254,70,363,500
Wire-haired_fox_terrier,n02095314_2.jpg,374,499,0,4,500,375
Labrador_retriever,n02099712_3185.jpg,240,404,97,77,500,332
Otterhound,n02091635_2377.jpg,498,337,67,11,375,500
Papillon,n02086910_10204.jpg,374,499,4,41,500,375
Great_Pyrenees,n02111500_5935.jpg,330,426,81,63,500,333
Whippet,n02091134_18824.jpg,428,292,327,236,400,500
Shih-Tzu,n02086240_11420.jpg,263,267,97,100,500,375
Norfolk_terrier,n02094114_2779.jpg,455,436,57,8,463,500
Bernese_mountain_dog,n02107683_5018.jpg,490,291,70,8,333,500
English_setter,n02100735_3998.jpg,332,499,109,2,500,333
Silky_terrier,n02097658_9327.jpg,451,372,8,7,375,500
Pembroke,n02113023_2316.jpg,341,252,132,36,500,375
Dingo,n02115641_4527.jpg,286,386,106,117,500,326
Golden_retriever,n02099601_1324.jpg,525,303,5,74,358,532
Maltese_dog,n02085936_4396.jpg,374,413,1,0,500,375
Lhasa,n02098413_8001.jpg,498,373,21,0,375,500
Australian_terrier,n02096294_493.jpg,282,240,50,45,500,400
EntleBucher,n02108000_1757.jpg,145,234,32,74,300,150
Affenpinscher,n02110627_8695.jpg,139,163,0,32,200,140
Chihuahua,n02085620_3006.jpg,492,356,42,86,369,500
Borzoi,n02090622_8303.jpg,374,499,33,0,500,375
Border_terrier,n02093754_175.jpg,366,320,37,95,500,375
Cocker_spaniel,n02102318_20.jpg,307,395,145,242,500,480
Tibetan_terrier,n02097474_5765.jpg,498,266,87,1,400,500
Welsh_springer_spaniel,n02102177_2412.jpg,299,456,50,292,500,375
Afghan_hound,n02088094_13909.jpg,442,312,88,15,333,500
Kelpie,n02105412_652.jpg,240,337,106,192,500,375
Silky_terrier,n02097658_129.jpg,365,463,25,83,500,375
Wire-haired_fox_terrier,n02095314_2460.jpg,363,361,2,130,500,375
West_Highland_white_terrier,n02098286_4821.jpg,219,304,94,197,500,331
Kuvasz,n02104029_3353.jpg,374,481,89,279,500,375
American_Staffordshire_terrier,n02093428_2049.jpg,370,441,1,63,500,375
Malamute,n02110063_11106.jpg,250,244,64,110,500,375
Keeshond,n02112350_10100.jpg,360,313,29,100,500,375
Welsh_springer_spaniel,n02102177_1874.jpg,281,338,72,172,500,375
Golden_retriever,n02099601_308.jpg,374,343,0,100,500,375
Great_Dane,n02109047_17050.jpg,660,680,96,192,906,800
Greater_Swiss_Mountain_dog,n02107574_2582.jpg,1339,952,195,45,1088,1392
Pug,n02110958_14154.jpg,481,498,21,9,500,483
Lhasa,n02098413_932.jpg,333,499,24,16,500,375
Flat-coated_retriever,n02099267_2419.jpg,332,262,42,0,365,500
Malamute,n02110063_16763.jpg,404,498,1,45,500,406
English_setter,n02100735_7838.jpg,353,205,66,16,287,500
English_springer,n02102040_171.jpg,497,318,22,58,375,500
German_shepherd,n02106662_466.jpg,1128,972,348,543,1729,1200
Pug,n02110958_6098.jpg,399,499,11,152,500,400
German_short-haired_pointer,n02100236_1448.jpg,249,160,55,0,163,250
English_foxhound,n02089973_2064.jpg,143,129,13,9,137,150
Toy_terrier,n02087046_5305.jpg,462,249,18,0,357,500
French_bulldog,n02108915_4731.jpg,216,217,1,89,300,225
Komondor,n02105505_4143.jpg,190,162,8,26,240,200
Otterhound,n02091635_1706.jpg,498,313,46,7,354,500
Toy_terrier,n02087046_5887.jpg,328,354,1,146,500,331
Saluki,n02091831_1118.jpg,334,446,130,178,500,335
Ibizan_hound,n02091244_5895.jpg,193,364,67,257,500,375
Wire-haired_fox_terrier,n02095314_2904.jpg,308,238,1,29,250,309
Lhasa,n02098413_1552.jpg,317,471,24,224,500,333
Saluki,n02091831_5020.jpg,375,306,34,1,500,378
English_springer,n02102040_403.jpg,306,360,45,27,500,333
Groenendael,n02105056_6596.jpg,353,421,11,2,500,357
French_bulldog,n02108915_225.jpg,350,446,17,65,500,357
West_Highland_white_terrier,n02098286_238.jpg,372,499,36,0,500,375
Norwegian_elkhound,n02091467_3098.jpg,374,201,107,0,500,375
Tibetan_terrier,n02097474_7413.jpg,374,432,102,174,500,375
Soft-coated_wheaten_terrier,n02098105_403.jpg,307,405,32,227,500,336
Border_terrier,n02093754_7014.jpg,330,486,24,0,500,333
German_shepherd,n02106662_27251.jpg,222,234,0,74,320,240
Cocker_spaniel,n02102318_12613.jpg,432,407,75,1,500,435
Mexican_hairless,n02113978_2121.jpg,363,359,19,23,370,421
Japanese_spaniel,n02085782_626.jpg,149,149,0,1,150,150
Newfoundland,n02111277_3400.jpg,437,395,115,96,434,500
Saluki,n02091831_4644.jpg,213,331,95,171,500,333
Irish_terrier,n02093991_3905.jpg,348,358,0,148,500,375
Wire-haired_fox_terrier,n02095314_1945.jpg,351,200,6,46,250,361
Leonberg,n02111129_74.jpg,409,258,19,47,300,411
Standard_schnauzer,n02097209_1303.jpg,204,268,11,19,288,216
Gordon_setter,n02101006_22.jpg,369,478,27,1,500,370
Labrador_retriever,n02099712_4759.jpg,333,377,127,141,500,375
Bernese_mountain_dog,n02107683_5684.jpg,290,360,80,159,500,375
West_Highland_white_terrier,n02098286_4546.jpg,210,164,13,47,254,228
Lakeland_terrier,n02095570_4846.jpg,333,464,34,0,500,375
Shetland_sheepdog,n02105855_15828.jpg,330,359,24,18,360,331
Samoyed,n02111889_1145.jpg,358,489,6,255,500,367
Italian_greyhound,n02091032_651.jpg,360,231,111,60,500,432
Flat-coated_retriever,n02099267_2630.jpg,241,125,4,0,144,242
Leonberg,n02111129_3595.jpg,332,499,67,10,500,333
Boston_bull,n02096585_956.jpg,482,275,57,62,359,500
Wire-haired_fox_terrier,n02095314_3240.jpg,340,388,9,5,400,341
Keeshond,n02112350_7246.jpg,331,450,19,77,500,332
Collie,n02106030_124.jpg,576,708,59,50,768,630
Norwegian_elkhound,n02091467_6459.jpg,281,488,28,7,500,333
Cardigan,n02113186_2635.jpg,291,378,35,73,500,333
Australian_terrier,n02096294_7711.jpg,311,499,31,64,500,375
Airedale,n02096051_249.jpg,466,331,38,0,333,500
Vizsla,n02100583_1560.jpg,332,411,101,210,500,333
Curly-coated_retriever,n02099429_1304.jpg,226,385,28,72,404,296
Komondor,n02105505_4260.jpg,474,394,2,0,400,476
Irish_wolfhound,n02090721_5049.jpg,431,262,170,135,333,500
Whippet,n02091134_12142.jpg,250,496,34,85,500,292
Border_terrier,n02093754_5594.jpg,497,297,97,66,375,500
Sussex_spaniel,n02102480_3717.jpg,319,239,23,65,240,320
Lhasa,n02098413_9259.jpg,298,388,77,87,500,375
Irish_setter,n02100877_1165.jpg,304,297,115,158,500,375
Papillon,n02086910_3671.jpg,332,459,2,8,500,333
Boston_bull,n02096585_657.jpg,316,469,0,121,480,360
Samoyed,n02111889_15038.jpg,331,232,34,1,500,333
Cocker_spaniel,n02102318_9307.jpg,497,362,18,55,375,500
Appenzeller,n02107908_3387.jpg,314,339,109,203,500,375
Vizsla,n02100583_2824.jpg,324,309,107,54,500,333
Kerry_blue_terrier,n02093859_184.jpg,379,269,31,80,343,411
Irish_wolfhound,n02090721_1954.jpg,498,325,227,0,367,500
Miniature_schnauzer,n02097047_6534.jpg,378,356,57,73,500,431
Whippet,n02091134_524.jpg,485,718,45,100,800,627
Schipperke,n02104365_9873.jpg,374,484,30,139,500,375
Redbone,n02090379_957.jpg,373,453,24,5,500,375
English_setter,n02100735_9958.jpg,497,373,47,26,375,500
Maltese_dog,n02085936_6746.jpg,293,418,48,2,500,332
German_shepherd,n02106662_3260.jpg,201,374,67,142,500,375
Malamute,n02110063_17548.jpg,263,269,107,134,500,340
Cardigan,n02113186_377.jpg,403,667,117,100,800,600
Norwegian_elkhound,n02091467_6457.jpg,327,372,1,36,500,375
Siberian_husky,n02110185_8748.jpg,383,342,146,42,378,500
Pekinese,n02086079_5053.jpg,299,401,113,41,500,333
Irish_wolfhound,n02090721_3527.jpg,288,458,23,302,500,333
Border_terrier,n02093754_2799.jpg,374,403,34,2,500,375
Black-and-tan_coonhound,n02089078_1962.jpg,316,389,8,5,394,317
Leonberg,n02111129_1325.jpg,776,527,0,66,600,778
Lhasa,n02098413_5658.jpg,298,266,30,21,500,333
Irish_setter,n02100877_1803.jpg,325,310,38,184,500,334
Ibizan_hound,n02091244_595.jpg,276,399,54,31,500,375
Welsh_springer_spaniel,n02102177_1242.jpg,332,499,5,30,500,333
Whippet,n02091134_17675.jpg,256,398,21,120,400,259
Norwich_terrier,n02094258_2583.jpg,312,426,100,304,500,375
Giant_schnauzer,n02097130_2904.jpg,344,467,34,0,500,375
Irish_wolfhound,n02090721_3302.jpg,167,423,23,252,500,333
Soft-coated_wheaten_terrier,n02098105_474.jpg,374,381,40,23,500,375
Maltese_dog,n02085936_24178.jpg,455,335,61,10,375,500
Briard,n02105251_6387.jpg,472,246,43,70,332,500
Norfolk_terrier,n02094114_1745.jpg,343,476,12,156,500,344
Dhole,n02115913_219.jpg,314,455,56,38,500,375
Soft-coated_wheaten_terrier,n02098105_1234.jpg,233,301,62,151,500,330
Bernese_mountain_dog,n02107683_2878.jpg,451,313,66,0,369,500
Labrador_retriever,n02099712_6646.jpg,483,355,240,10,375,500
Old_English_sheepdog,n02105641_10380.jpg,478,277,27,78,333,500
Great_Dane,n02109047_32010.jpg,456,518,46,66,569,480
Irish_setter,n02100877_6030.jpg,406,383,31,2,500,409
Keeshond,n02112350_8713.jpg,332,394,37,74,500,333
Standard_schnauzer,n02097209_1387.jpg,492,288,28,21,327,500
Sussex_spaniel,n02102480_7831.jpg,423,638,41,156,822,492
Giant_schnauzer,n02097130_5560.jpg,374,499,3,0,500,375
Brittany_spaniel,n02101388_1252.jpg,158,157,42,76,235,168
Scottish_deerhound,n02092002_11131.jpg,498,373,118,66,375,500
Pomeranian,n02112018_7880.jpg,481,275,109,45,361,500
Welsh_springer_spaniel,n02102177_1763.jpg,374,435,20,99,500,375
Vizsla,n02100583_7467.jpg,332,415,28,74,500,333
Kuvasz,n02104029_3207.jpg,287,375,146,180,500,375
Boston_bull,n02096585_2008.jpg,332,499,5,208,500,333
Japanese_spaniel,n02085782_3354.jpg,394,319,91,15,350,469
Great_Dane,n02109047_3001.jpg,483,287,62,0,330,500
Malinois,n02105162_2836.jpg,402,271,176,45,355,500
Great_Pyrenees,n02111500_474.jpg,242,301,46,126,500,375
Bluetick,n02088632_4210.jpg,374,499,0,1,500,375
Kelpie,n02105412_5373.jpg,418,220,153,98,375,500
Lakeland_terrier,n02095570_3101.jpg,144,193,9,0,200,145
Yorkshire_terrier,n02094433_126.jpg,498,316,81,27,375,500
Newfoundland,n02111277_5928.jpg,231,414,108,267,500,333
Curly-coated_retriever,n02099429_1234.jpg,238,325,15,21,350,249
Ibizan_hound,n02091244_5718.jpg,326,464,21,4,500,333
Shih-Tzu,n02086240_135.jpg,343,397,35,0,500,375
African_hunting_dog,n02116738_3635.jpg,191,247,10,21,294,212
Irish_water_spaniel,n02102973_1066.jpg,373,409,0,0,500,375
Rhodesian_ridgeback,n02087394_6382.jpg,598,706,39,0,750,600
Australian_terrier,n02096294_8487.jpg,451,347,43,86,358,500
Brabancon_griffon,n02112706_204.jpg,374,412,7,0,500,375
Chihuahua,n02085620_8420.jpg,249,312,68,53,500,332
Samoyed,n02111889_3476.jpg,291,484,93,76,500,375
Pomeranian,n02112018_869.jpg,332,454,62,68,500,333
Basset,n02088238_11318.jpg,374,384,89,0,500,375
Newfoundland,n02111277_14577.jpg,498,168,325,0,375,500
Collie,n02106030_10675.jpg,497,324,60,0,371,500
Eskimo_dog,n02109961_135.jpg,318,482,113,53,500,333
Chesapeake_Bay_retriever,n02099849_2847.jpg,263,347,0,5,360,270
German_short-haired_pointer,n02100236_465.jpg,374,243,181,0,500,375
Chesapeake_Bay_retriever,n02099849_3149.jpg,498,272,92,83,375,500
English_setter,n02100735_5353.jpg,291,377,53,81,500,333
Leonberg,n02111129_1708.jpg,206,412,125,250,500,333
Clumber,n02101556_7440.jpg,374,438,0,73,500,375
Pembroke,n02113023_15926.jpg,670,650,70,124,753,800
Flat-coated_retriever,n02099267_3913.jpg,252,488,62,9,500,333
Old_English_sheepdog,n02105641_6825.jpg,320,390,63,200,500,375
African_hunting_dog,n02116738_8749.jpg,386,470,5,71,500,421
Samoyed,n02111889_4740.jpg,406,306,176,107,375,500
Basenji,n02110806_5343.jpg,498,238,98,98,375,500
Airedale,n02096051_3088.jpg,188,216,2,3,222,194
Komondor,n02105505_515.jpg,287,341,2,92,432,288
Norwegian_elkhound,n02091467_6955.jpg,311,393,120,67,500,375
Rottweiler,n02106550_4039.jpg,317,260,36,119,282,500
Siberian_husky,n02110185_4133.jpg,318,449,25,43,500,375
Tibetan_mastiff,n02108551_5830.jpg,1021,1178,14,315,1536,1024
Australian_terrier,n02096294_1553.jpg,206,197,5,0,200,209
Welsh_springer_spaniel,n02102177_656.jpg,257,254,28,140,500,375
Cardigan,n02113186_7114.jpg,374,394,14,129,500,375
Cardigan,n02113186_10972.jpg,197,323,92,242,500,334
Malamute,n02110063_7325.jpg,318,373,70,0,500,375
Malinois,n02105162_8631.jpg,418,328,77,80,400,500
Irish_terrier,n02093991_130.jpg,168,218,0,11,221,170
Miniature_poodle,n02113712_9629.jpg,492,433,35,196,500,499
Wire-haired_fox_terrier,n02095314_108.jpg,243,276,30,45,288,257
Bluetick,n02088632_2439.jpg,490,275,7,15,333,500
Cocker_spaniel,n02102318_11648.jpg,368,300,101,120,500,375
Appenzeller,n02107908_691.jpg,321,386,42,25,500,333
Dandie_Dinmont,n02096437_1532.jpg,145,204,5,14,213,150
Redbone,n02090379_4271.jpg,260,299,0,14,300,261
Toy_terrier,n02087046_7293.jpg,270,319,70,145,500,333
Lakeland_terrier,n02095570_2882.jpg,167,262,119,232,500,375
Mexican_hairless,n02113978_697.jpg,498,354,17,53,356,500
Labrador_retriever,n02099712_3258.jpg,418,442,14,0,500,420
Cocker_spaniel,n02102318_4137.jpg,333,416,39,116,500,334
